customer_id,segment_name,Recency,Frequency,Monetary,ticket_count,return_rate,sessions_30d,campaign_clicks_30d,loyalty_tier
CUST01867,Discount Sensitive,47,2,993.32,,0.0,2,0,
CUST01868,Regular Customers,141,3,26057.29,,0.0,4,1,
CUST01869,Discount Sensitive,44,9,5857.74,1.0,0.1111111111111111,13,0,Silver
CUST01870,High Value But Unhappy,12,5,4533.36,2.0,0.0,9,1,
CUST01871,Regular Customers,161,1,1448.69,1.0,0.0,1,0,
CUST01872,High Value But Unhappy,37,8,5314.91,2.0,0.0,4,0,
CUST01873,Discount Sensitive,18,7,3448.67,,0.0,5,1,
CUST01874,Regular Customers,49,2,1371.8600000000001,,0.0,1,0,
CUST01875,Discount Sensitive,135,7,3162.7799999999997,2.0,0.0,0,0,
CUST01876,Dormant Customers,204,5,4129.84,,0.0,1,0,
CUST01877,Discount Sensitive,29,5,4183.82,2.0,0.2,1,0,
CUST01878,Discount Sensitive,83,1,314.15,,0.0,4,0,
CUST01879,Regular Customers,85,1,709.74,1.0,1.0,5,2,Gold
CUST01880,Discount Sensitive,292,4,1569.8400000000001,1.0,0.0,3,0,
CUST01881,Loyal Customers,49,6,3481.1,4.0,0.0,0,0,Platinum
CUST01882,Dormant Customers,280,2,965.8,,0.0,0,0,Gold
CUST01883,Loyal Customers,8,6,3559.8500000000004,1.0,0.16666666666666666,2,0,
CUST01884,Discount Sensitive,295,3,2372.63,1.0,0.0,2,0,
CUST01885,Discount Sensitive,54,6,3648.76,1.0,0.16666666666666666,9,2,Silver
CUST01886,Regular Customers,139,2,948.26,,0.0,6,0,
CUST01887,Discount Sensitive,187,6,3354.62,1.0,0.0,1,1,
CUST01888,Discount Sensitive,37,7,3619.24,1.0,0.0,3,1,Gold
CUST01889,Regular Customers,27,3,2445.84,,0.3333333333333333,5,0,Silver
CUST01890,Discount Sensitive,287,1,416.76,,0.0,1,3,
CUST01891,Discount Sensitive,278,2,3614.49,2.0,0.0,0,0,
CUST01892,Discount Sensitive,10,2,923.6999999999999,,0.0,5,1,Gold
CUST01893,Discount Sensitive,3,5,3337.38,2.0,0.0,2,1,
CUST01894,Discount Sensitive,256,4,3166.55,,0.0,2,2,Silver
CUST01895,Discount Sensitive,390,1,1344.42,,0.0,7,3,Silver
CUST01896,Discount Sensitive,12,2,849.76,,0.0,10,2,
CUST01897,Loyal Customers,41,7,5033.2699999999995,1.0,0.0,7,0,
CUST01898,Dormant Customers,279,1,829.18,,0.0,1,0,
CUST01899,Discount Sensitive,114,2,1576.16,1.0,0.0,2,0,
CUST01900,Loyal Customers,25,10,6738.13,1.0,0.1,9,2,
CUST01901,Dormant Customers,224,3,2344.37,,0.0,6,2,Silver
CUST01902,Discount Sensitive,26,3,1130.94,,0.0,1,0,Silver
CUST01903,High Value But Unhappy,29,9,5606.46,4.0,0.2222222222222222,8,0,
CUST01904,Loyal Customers,35,4,3741.26,3.0,0.25,4,0,Silver
CUST01905,Loyal Customers,51,4,2668.83,1.0,0.0,6,3,Gold
CUST01906,Discount Sensitive,25,2,975.0,,0.0,3,0,
CUST01907,Loyal Customers,5,6,3723.8199999999997,,0.0,3,1,Silver
CUST01908,Discount Sensitive,277,3,1025.52,,0.0,1,0,
CUST01909,Regular Customers,4,2,1299.92,,0.5,13,0,Silver
CUST01910,Dormant Customers,191,5,2642.55,,0.0,1,0,Silver
CUST01911,High Value But Unhappy,7,10,6891.04,2.0,0.1,4,0,Gold
CUST01912,Discount Sensitive,11,5,2488.9700000000003,1.0,0.0,13,0,
CUST01913,Discount Sensitive,139,1,422.52,,0.0,2,0,
CUST01914,High Value But Unhappy,50,7,6013.65,2.0,0.14285714285714285,7,0,Platinum
CUST01915,Discount Sensitive,334,4,3357.25,,0.0,1,0,
CUST01916,Discount Sensitive,25,3,1477.4,,0.0,3,1,Silver
CUST01917,Dormant Customers,257,2,1593.3,,0.0,2,0,Silver
CUST01918,Dormant Customers,231,4,3621.08,,0.0,1,1,
CUST01919,Discount Sensitive,28,2,1871.4899999999998,,0.0,10,0,
CUST01920,Discount Sensitive,276,4,2814.54,1.0,0.25,1,0,Silver
CUST01921,Regular Customers,136,4,2532.17,1.0,0.0,9,0,
CUST01922,Loyal Customers,45,4,3374.0299999999997,,0.0,10,1,Silver
CUST01923,Discount Sensitive,207,3,1359.38,,0.0,9,2,Gold
CUST01924,Regular Customers,24,2,703.29,,0.0,13,0,Platinum
CUST01925,Discount Sensitive,13,3,1610.02,,0.3333333333333333,12,2,
CUST01926,Discount Sensitive,191,1,449.37,,0.0,5,0,Silver
CUST01927,Discount Sensitive,224,3,3362.8999999999996,,0.0,1,1,Platinum
CUST01928,Loyal Customers,13,5,2986.37,1.0,0.2,14,3,Gold
CUST01929,Dormant Customers,224,2,735.4100000000001,,0.0,5,0,Gold
CUST01930,Regular Customers,31,3,1579.7,,0.0,2,0,
CUST01931,Discount Sensitive,31,4,2261.88,,0.0,11,0,
CUST01932,Discount Sensitive,42,2,2839.42,,0.0,11,2,Platinum
CUST01933,Champions,100,6,3230.78,,0.0,6,2,
CUST01934,Discount Sensitive,39,2,1101.81,,0.0,8,0,
CUST01935,Discount Sensitive,113,1,308.98,,0.0,8,1,
CUST01936,Discount Sensitive,60,2,1160.81,,0.0,8,2,Silver
CUST01937,Dormant Customers,181,1,383.33,,0.0,3,0,
CUST01938,Loyal Customers,21,6,3592.5299999999997,2.0,0.3333333333333333,4,0,
CUST01939,Loyal Customers,7,5,3464.73,1.0,0.0,13,0,
CUST01940,Loyal Customers,3,9,7225.11,1.0,0.0,12,1,
CUST01941,High Value But Unhappy,39,10,6200.41,2.0,0.1,11,0,
CUST01942,Dormant Customers,310,1,523.56,,0.0,4,2,
CUST01943,Discount Sensitive,54,5,5229.27,1.0,0.2,10,0,Gold
CUST01944,High Value But Unhappy,22,8,6521.58,2.0,0.0,6,0,
CUST01945,Discount Sensitive,179,1,554.68,,0.0,0,0,
CUST01946,Discount Sensitive,60,4,1904.3400000000001,2.0,0.0,4,2,
CUST01947,Discount Sensitive,184,7,4832.0599999999995,,0.0,6,1,Silver
CUST01948,Discount Sensitive,231,2,1170.93,1.0,0.0,3,0,
CUST01949,Dormant Customers,197,8,9603.31,1.0,0.0,9,0,Silver
CUST01950,Discount Sensitive,197,3,1395.9099999999999,,0.0,2,0,
CUST01951,Discount Sensitive,186,4,2559.6099999999997,1.0,0.0,2,0,Silver
CUST01952,Discount Sensitive,374,2,922.6,,0.0,3,0,
CUST01953,Discount Sensitive,237,1,886.28,,0.0,0,0,
CUST01954,High Value But Unhappy,54,11,8402.98,3.0,0.18181818181818182,2,0,
CUST01955,High Value But Unhappy,9,10,4916.2699999999995,2.0,0.0,11,4,Gold
CUST01956,Discount Sensitive,139,1,301.98,,0.0,5,1,
CUST01957,Discount Sensitive,271,3,2989.2,1.0,0.0,3,0,Gold
CUST01958,Discount Sensitive,174,7,3390.38,4.0,0.14285714285714285,5,0,Silver
CUST01959,Regular Customers,21,3,2332.59,,0.0,4,0,
CUST01960,Regular Customers,12,3,2058.57,,0.0,4,0,
CUST01961,Discount Sensitive,140,4,3056.04,2.0,0.0,1,1,
CUST01962,High Value But Unhappy,203,8,5467.6900000000005,2.0,0.125,2,0,
CUST01963,Regular Customers,174,1,827.54,,0.0,6,0,
CUST01964,Discount Sensitive,13,2,1288.24,,0.0,4,0,Silver
CUST01965,Discount Sensitive,257,2,1060.55,1.0,0.0,3,1,
CUST01966,Champions,110,6,5099.78,1.0,0.16666666666666666,9,0,
CUST01967,Discount Sensitive,89,4,1574.64,2.0,0.0,12,0,
CUST01968,Regular Customers,120,1,1323.58,1.0,1.0,2,1,Platinum
CUST01969,Regular Customers,25,3,2165.71,1.0,0.0,3,0,
CUST01970,Loyal Customers,49,4,2507.45,,0.0,14,2,Gold
CUST01971,Discount Sensitive,23,3,2955.46,1.0,0.3333333333333333,12,1,
CUST01972,High Value But Unhappy,20,12,7166.04,2.0,0.08333333333333333,15,0,
CUST01973,Loyal Customers,14,4,3552.32,,0.0,18,2,
CUST01974,High Value But Unhappy,10,8,4336.05,2.0,0.0,9,0,Silver
CUST01975,Discount Sensitive,39,6,3940.8999999999996,1.0,0.0,9,0,
CUST01976,High Value But Unhappy,37,7,6343.9,3.0,0.14285714285714285,15,1,
CUST01977,Loyal Customers,37,4,3378.67,1.0,0.0,8,0,
CUST01978,High Value But Unhappy,217,7,6034.36,2.0,0.14285714285714285,2,1,Platinum
CUST01979,Regular Customers,21,2,1075.89,,0.0,13,0,Silver
CUST01980,Loyal Customers,22,10,8871.41,1.0,0.1,10,2,
CUST01981,Loyal Customers,20,6,6131.18,1.0,0.0,13,2,
CUST01982,High Value But Unhappy,22,9,4892.66,2.0,0.0,5,0,Silver
CUST01983,Loyal Customers,6,5,1927.91,,0.2,13,1,
CUST01984,High Value But Unhappy,48,9,5138.389999999999,2.0,0.0,8,2,
CUST01985,Regular Customers,32,2,2382.24,,0.0,12,0,
CUST01986,High Value But Unhappy,41,6,6117.86,3.0,0.3333333333333333,17,1,Gold
CUST01987,Discount Sensitive,188,1,299.78,,0.0,4,0,
CUST01988,Loyal Customers,3,4,14032.75,,0.0,2,0,
CUST01989,Discount Sensitive,131,3,1255.63,,0.0,0,0,Silver
CUST01990,Regular Customers,120,4,3877.7699999999995,,0.0,11,1,Silver
CUST01991,High Value But Unhappy,126,7,5405.02,2.0,0.14285714285714285,8,0,Silver
CUST01992,Discount Sensitive,8,4,3269.68,,0.0,7,1,
CUST01993,Discount Sensitive,3,7,3740.82,2.0,0.0,0,0,
CUST01994,Discount Sensitive,27,7,5006.93,,0.0,0,0,
CUST01995,Discount Sensitive,205,5,2602.16,1.0,0.0,2,0,
CUST01996,Loyal Customers,14,4,3858.54,,0.0,2,1,Gold
CUST01997,Loyal Customers,51,5,3804.33,,0.2,9,2,Silver
CUST01998,High Value But Unhappy,12,9,9097.95,2.0,0.1111111111111111,13,0,Gold
CUST01999,Discount Sensitive,131,2,762.25,,0.0,4,1,Gold
CUST02000,High Value But Unhappy,157,10,4734.83,2.0,0.0,11,0,Gold
CUST02001,Loyal Customers,49,4,4215.38,,0.0,12,1,Silver
CUST02002,Loyal Customers,18,7,6389.57,1.0,0.0,7,2,
CUST02003,Discount Sensitive,230,2,1381.48,,0.0,3,0,
CUST02004,Regular Customers,37,2,1801.8700000000001,,0.5,6,1,
CUST02005,Loyal Customers,3,6,3793.33,1.0,0.0,6,2,
CUST02006,Discount Sensitive,3,2,2717.7400000000002,,0.0,2,0,
CUST02007,Dormant Customers,213,6,5058.75,1.0,0.0,5,1,Platinum
CUST02008,High Value But Unhappy,289,4,4601.66,2.0,0.25,3,0,
CUST02009,Discount Sensitive,13,6,4868.95,1.0,0.16666666666666666,1,0,Gold
CUST02010,Loyal Customers,25,5,6149.849999999999,,0.0,6,3,
CUST02011,Dormant Customers,191,4,4620.1,,0.0,2,0,
CUST02012,Discount Sensitive,19,2,753.46,1.0,0.0,7,0,Silver
CUST02013,Regular Customers,52,2,1418.68,,0.0,7,1,Silver
CUST02014,Discount Sensitive,1,4,1934.85,,0.25,0,0,
CUST02015,Dormant Customers,273,4,5003.34,,0.0,4,0,
CUST02016,Regular Customers,32,2,882.6200000000001,,0.0,17,1,
CUST02017,Discount Sensitive,138,2,1871.94,,0.0,12,2,Gold
CUST02018,Discount Sensitive,107,1,873.21,1.0,0.0,17,1,
CUST02019,High Value But Unhappy,26,10,5948.59,2.0,0.2,7,0,
CUST02020,Regular Customers,91,3,2876.52,,0.0,8,0,
CUST02021,Champions,60,5,4697.28,1.0,0.2,12,0,Gold
CUST02022,Loyal Customers,31,4,1860.8,1.0,0.0,1,0,
CUST02023,Discount Sensitive,105,1,888.97,,0.0,7,0,
CUST02024,Loyal Customers,21,11,6485.26,,0.0,17,3,Silver
CUST02025,Loyal Customers,52,6,5175.9,,0.0,3,1,
CUST02026,Discount Sensitive,37,6,5043.0,,0.16666666666666666,2,1,
CUST02027,Loyal Customers,56,4,3475.88,,0.0,7,1,
CUST02028,Dormant Customers,188,2,1517.08,,0.0,3,0,Gold
CUST02029,Discount Sensitive,23,5,2791.39,1.0,0.0,0,2,Silver
CUST02030,Discount Sensitive,16,7,4841.91,,0.14285714285714285,18,2,Gold
CUST02031,Discount Sensitive,228,2,734.56,,0.0,2,0,
CUST02032,Dormant Customers,403,2,1046.18,,0.0,2,0,
CUST02033,Champions,59,5,3320.35,,0.2,9,1,Gold
CUST02034,Regular Customers,46,2,897.86,,0.0,9,0,
CUST02035,Regular Customers,154,3,2201.39,1.0,0.0,0,1,Gold
CUST02036,Loyal Customers,22,9,5895.1,,0.0,6,0,
CUST02037,Regular Customers,62,2,1131.94,2.0,1.0,3,1,Gold
CUST02038,Discount Sensitive,323,3,1941.74,1.0,0.0,3,1,Platinum
CUST02039,Discount Sensitive,221,3,1806.76,1.0,0.0,0,0,
CUST02040,Regular Customers,21,2,1156.0,,0.0,14,2,
CUST02041,High Value But Unhappy,9,7,8711.11,2.0,0.14285714285714285,7,1,Silver
CUST02042,Discount Sensitive,47,5,2765.54,1.0,0.0,6,1,
CUST02043,Discount Sensitive,35,3,2232.97,,0.0,6,1,
CUST02044,Loyal Customers,52,8,6994.62,1.0,0.0,14,0,
CUST02045,Discount Sensitive,153,1,626.4,,0.0,5,3,
CUST02046,High Value But Unhappy,343,6,4967.95,2.0,0.0,6,2,Platinum
CUST02047,Loyal Customers,39,9,9285.85,,0.0,1,0,
CUST02048,Discount Sensitive,248,1,683.23,,0.0,0,0,Silver
CUST02049,Champions,60,7,4082.93,1.0,0.0,6,1,Silver
CUST02050,Discount Sensitive,7,4,2054.58,1.0,0.0,4,2,
CUST02051,Discount Sensitive,146,3,2953.97,1.0,0.0,0,0,Gold
CUST02052,Loyal Customers,46,5,6095.51,,0.0,2,0,Silver
CUST02053,Loyal Customers,30,5,4282.21,,0.0,0,0,
CUST02054,Discount Sensitive,7,9,8418.66,1.0,0.1111111111111111,9,0,
CUST02055,Loyal Customers,40,7,3803.29,,0.0,1,0,
CUST02056,Dormant Customers,256,2,1281.97,,0.0,2,1,Gold
CUST02057,Discount Sensitive,17,3,3230.33,,0.3333333333333333,10,0,
CUST02058,Discount Sensitive,9,2,1439.28,,0.5,0,1,
CUST02059,Loyal Customers,50,4,3349.0699999999997,1.0,0.0,2,1,
CUST02060,Regular Customers,84,2,1331.01,2.0,0.5,4,0,
CUST02061,Loyal Customers,8,6,3818.2200000000003,2.0,0.0,7,1,Platinum
CUST02062,Dormant Customers,222,4,3844.48,,0.0,0,0,Silver
CUST02063,Discount Sensitive,27,5,2514.81,1.0,0.2,7,1,
CUST02064,Discount Sensitive,130,3,2866.45,1.0,0.3333333333333333,2,0,
CUST02065,Discount Sensitive,233,5,3492.37,1.0,0.2,1,0,
CUST02066,Discount Sensitive,1,2,1165.54,1.0,0.0,9,2,
CUST02067,High Value But Unhappy,48,8,9090.87,3.0,0.0,5,0,Gold
CUST02068,Discount Sensitive,13,3,2109.12,,0.0,11,4,Gold
CUST02069,Dormant Customers,376,1,791.45,,0.0,2,0,
CUST02070,Discount Sensitive,141,1,557.51,1.0,0.0,11,2,
CUST02071,Discount Sensitive,47,4,2603.33,,0.0,12,0,Gold
CUST02072,Discount Sensitive,96,11,7176.07,1.0,0.0,4,0,
CUST02073,Regular Customers,95,1,462.53,,0.0,0,0,
CUST02074,Discount Sensitive,4,3,2958.6099999999997,,0.0,7,1,Silver
CUST02075,Discount Sensitive,332,5,2192.94,1.0,0.2,0,0,
CUST02076,Dormant Customers,274,4,3480.34,,0.0,1,1,
CUST02077,Discount Sensitive,139,5,2528.43,,0.0,3,0,Silver
CUST02078,High Value But Unhappy,9,10,5212.43,3.0,0.0,3,2,Gold
CUST02079,High Value But Unhappy,42,8,4833.47,3.0,0.25,1,0,
CUST02080,Dormant Customers,239,3,2768.41,1.0,0.3333333333333333,1,2,
CUST02081,High Value But Unhappy,227,9,5848.4400000000005,2.0,0.0,3,1,Gold
CUST02082,Discount Sensitive,185,2,1444.5700000000002,,0.0,1,0,
CUST02083,Loyal Customers,20,4,2720.84,,0.0,4,0,
CUST02084,Discount Sensitive,226,1,481.85,,0.0,2,1,
CUST02085,Discount Sensitive,64,1,682.7,,0.0,1,0,
CUST02086,Regular Customers,54,3,2881.01,,0.0,8,3,Silver
CUST02087,Discount Sensitive,8,3,2067.91,,0.0,3,0,Silver
CUST02088,Regular Customers,102,3,1761.31,1.0,0.0,1,0,
CUST02089,Regular Customers,34,2,1281.3400000000001,,0.0,1,0,
CUST02090,Discount Sensitive,141,2,852.76,1.0,0.5,1,0,Silver
CUST02091,Discount Sensitive,51,2,1230.8,,0.0,10,1,
CUST02092,Dormant Customers,235,3,2595.52,1.0,0.0,2,0,Gold
CUST02093,Discount Sensitive,8,3,1638.06,,0.0,8,0,Gold
CUST02094,Regular Customers,157,2,1171.49,,0.0,1,0,Gold
CUST02095,Regular Customers,16,3,2140.15,1.0,0.0,0,1,Silver
CUST02096,Discount Sensitive,66,3,2926.04,,0.0,9,0,
CUST02097,Discount Sensitive,30,5,2858.66,1.0,0.0,5,0,Silver
CUST02098,Dormant Customers,284,1,558.72,,0.0,8,0,Silver
CUST02099,Discount Sensitive,168,3,2275.89,,0.0,2,1,Silver
CUST02100,High Value But Unhappy,51,9,4873.24,2.0,0.1111111111111111,13,0,
CUST02101,High Value But Unhappy,79,7,4502.69,2.0,0.0,6,0,
CUST02102,Discount Sensitive,18,7,4096.23,,0.0,19,1,Platinum
CUST02103,Discount Sensitive,105,2,1052.31,1.0,0.0,0,0,Platinum
CUST02104,Discount Sensitive,16,3,2519.2,,0.0,7,0,Silver
CUST02105,Loyal Customers,7,6,3931.45,2.0,0.16666666666666666,1,0,
CUST02106,High Value But Unhappy,32,9,22131.36,3.0,0.1111111111111111,7,1,Gold
CUST02107,Regular Customers,151,5,3080.15,,0.0,8,1,
CUST02108,Loyal Customers,54,4,2559.18,2.0,0.25,11,0,
CUST02109,Discount Sensitive,7,6,4224.2300000000005,1.0,0.0,7,3,
CUST02110,Regular Customers,11,3,3091.2000000000003,,0.0,1,0,Gold
CUST02111,Discount Sensitive,245,1,1404.22,,0.0,0,0,Silver
CUST02112,Discount Sensitive,396,3,1402.8600000000001,,0.0,0,0,Silver
CUST02113,Discount Sensitive,255,2,2358.37,,0.0,1,0,
CUST02114,Discount Sensitive,172,2,587.4200000000001,1.0,0.5,8,0,
CUST02115,Discount Sensitive,2,4,3950.54,,0.0,0,0,
CUST02116,Dormant Customers,212,2,1180.1399999999999,1.0,0.0,1,0,Silver
CUST02117,Loyal Customers,14,4,4133.6,,0.0,6,2,
CUST02118,Discount Sensitive,154,7,5739.9800000000005,,0.0,5,0,Silver
CUST02119,Discount Sensitive,32,4,3250.83,2.0,0.0,8,0,
CUST02120,Loyal Customers,31,10,6730.96,1.0,0.1,1,0,
CUST02121,Discount Sensitive,16,3,1252.6599999999999,,0.3333333333333333,6,0,Silver
CUST02122,Regular Customers,28,2,2531.96,,0.0,0,0,
CUST02123,Regular Customers,42,2,955.03,,0.0,0,1,
CUST02124,Discount Sensitive,12,4,1738.73,,0.0,15,4,Silver
CUST02125,Discount Sensitive,201,1,321.85,1.0,0.0,13,5,Gold
CUST02126,Discount Sensitive,267,1,698.21,,0.0,1,0,
CUST02127,Dormant Customers,271,1,1050.81,,0.0,3,1,Gold
CUST02128,Regular Customers,102,1,1406.44,,0.0,11,0,Silver
CUST02129,Regular Customers,151,1,787.79,,0.0,2,0,
CUST02130,Discount Sensitive,145,3,1356.56,2.0,0.0,4,0,Silver
CUST02131,Discount Sensitive,44,5,3079.83,1.0,0.0,2,0,
CUST02132,Discount Sensitive,10,2,962.1800000000001,,0.0,1,0,
CUST02133,Loyal Customers,4,5,5915.030000000001,1.0,0.0,11,1,
CUST02134,Loyal Customers,9,4,2837.51,1.0,0.0,1,0,Silver
CUST02135,Discount Sensitive,127,1,1006.67,1.0,0.0,2,0,
CUST02136,Champions,145,4,3776.61,1.0,0.25,4,0,
CUST02137,Loyal Customers,18,5,4228.32,2.0,0.0,5,3,
CUST02138,Dormant Customers,255,1,472.88,1.0,0.0,2,0,
CUST02139,Discount Sensitive,23,2,1049.8,,0.0,3,0,
CUST02140,High Value But Unhappy,6,8,5198.19,1.0,0.25,15,0,Gold
CUST02141,Regular Customers,138,2,2337.84,,0.0,16,2,
CUST02142,Discount Sensitive,140,1,1330.95,,0.0,1,0,
CUST02143,Regular Customers,11,2,1933.62,,0.0,14,2,Silver
CUST02144,Discount Sensitive,15,3,1995.9199999999998,,0.0,0,0,Silver
CUST02145,Champions,172,7,4813.139999999999,,0.0,2,0,
CUST02146,Regular Customers,179,1,917.63,,0.0,0,0,
CUST02147,Discount Sensitive,185,2,997.9000000000001,,0.0,1,0,
CUST02148,Regular Customers,59,2,1189.42,,0.0,1,0,
CUST02149,Regular Customers,125,2,3065.5299999999997,,0.0,8,1,Gold
CUST02150,Discount Sensitive,306,4,2166.25,,0.0,2,2,
CUST02151,Discount Sensitive,23,4,3574.58,1.0,0.0,9,1,
CUST02152,Regular Customers,170,4,2366.99,1.0,0.0,4,0,Silver
CUST02153,High Value But Unhappy,139,6,6234.7,2.0,0.0,3,0,
CUST02154,High Value But Unhappy,50,17,12407.640000000001,3.0,0.058823529411764705,10,2,Gold
CUST02155,Discount Sensitive,258,1,846.73,,0.0,10,0,
CUST02156,Dormant Customers,275,1,1705.47,,0.0,0,2,
CUST02157,Discount Sensitive,109,1,736.31,,0.0,8,1,Gold
CUST02158,Discount Sensitive,162,8,4793.27,1.0,0.125,3,2,Silver
CUST02159,Discount Sensitive,37,4,2057.31,,0.0,19,0,
CUST02160,Loyal Customers,26,5,3006.65,2.0,0.2,2,0,
CUST02161,Discount Sensitive,214,3,2402.2799999999997,1.0,0.0,1,0,
CUST02162,Discount Sensitive,40,8,5688.39,,0.0,12,4,
CUST02163,Discount Sensitive,184,3,2010.3600000000001,1.0,0.3333333333333333,1,0,
CUST02164,Discount Sensitive,21,3,1700.42,1.0,0.0,2,0,Gold
CUST02165,Regular Customers,2,3,975.63,,0.0,3,0,
CUST02166,Regular Customers,59,2,1722.44,1.0,0.0,1,0,Silver
CUST02167,Discount Sensitive,104,5,3963.67,,0.0,6,0,
CUST02168,Dormant Customers,226,3,2219.25,1.0,0.3333333333333333,8,1,
CUST02169,Loyal Customers,45,5,3983.27,2.0,0.2,9,1,Gold
CUST02170,Discount Sensitive,199,6,3749.08,3.0,0.3333333333333333,3,1,Silver
CUST02171,Loyal Customers,23,4,4255.29,,0.0,1,1,
CUST02172,High Value But Unhappy,8,8,6256.6900000000005,3.0,0.125,4,0,
CUST02173,Discount Sensitive,35,3,3190.33,1.0,0.0,9,1,
CUST02174,High Value But Unhappy,2,10,5994.51,2.0,0.0,12,2,
CUST02175,Loyal Customers,43,7,4997.8,,0.0,6,1,Gold
CUST02176,Discount Sensitive,175,1,971.25,,0.0,8,2,
CUST02177,Discount Sensitive,258,1,898.53,,0.0,1,0,
CUST02178,Discount Sensitive,17,6,4153.84,1.0,0.3333333333333333,9,1,
CUST02179,Regular Customers,2,3,1770.31,1.0,0.0,9,0,Platinum
CUST02180,Dormant Customers,183,3,2631.13,1.0,0.0,7,1,Silver
CUST02181,Regular Customers,5,2,2054.92,,0.0,5,0,
CUST02182,Discount Sensitive,2,4,2717.77,1.0,0.0,5,0,
CUST02183,Discount Sensitive,112,2,2206.5,,0.0,2,1,
CUST02184,Discount Sensitive,171,2,1434.1,1.0,0.0,2,0,
CUST02185,Discount Sensitive,271,6,2701.7200000000003,1.0,0.0,1,1,
CUST02186,Dormant Customers,183,5,3170.84,,0.0,5,1,Gold
CUST02187,Discount Sensitive,278,1,1006.5,,0.0,1,1,
CUST02188,Discount Sensitive,186,2,640.48,,0.0,1,0,
CUST02189,Discount Sensitive,40,5,3156.09,1.0,0.0,6,0,
CUST02190,Discount Sensitive,46,6,2916.31,1.0,0.16666666666666666,2,1,
CUST02191,Dormant Customers,219,4,2674.4,,0.0,4,0,Silver
CUST02192,Regular Customers,14,2,2640.42,,0.5,10,2,Gold
CUST02193,Discount Sensitive,24,2,1008.03,,0.0,10,0,
CUST02194,Loyal Customers,34,6,8262.71,,0.0,11,0,Gold
CUST02195,Discount Sensitive,180,8,4744.28,1.0,0.0,3,1,
CUST02196,Dormant Customers,236,1,605.92,,0.0,0,0,
CUST02197,Regular Customers,82,1,362.15,,0.0,9,0,Silver
CUST02198,Discount Sensitive,157,3,3118.08,,0.0,3,0,Silver
CUST02199,Regular Customers,157,4,2638.62,2.0,0.25,3,0,
CUST02200,Discount Sensitive,27,4,2568.2200000000003,,0.0,5,0,
CUST02201,Dormant Customers,190,5,4412.26,,0.0,2,0,Silver
CUST02202,Discount Sensitive,50,7,3712.65,,0.0,2,1,
CUST02203,Discount Sensitive,18,4,2130.37,,0.0,3,2,
CUST02204,Dormant Customers,236,1,456.72,,0.0,1,1,
CUST02205,Discount Sensitive,18,3,3059.72,,0.0,3,0,
CUST02206,Dormant Customers,339,2,1232.78,1.0,0.0,0,0,Gold
CUST02207,High Value But Unhappy,33,11,7842.84,3.0,0.09090909090909091,2,0,
CUST02208,Dormant Customers,184,6,5051.27,1.0,0.0,0,0,
CUST02209,Discount Sensitive,23,5,2357.51,,0.0,11,0,
CUST02210,Dormant Customers,215,2,1718.96,,0.0,1,0,Silver
CUST02211,Discount Sensitive,36,6,4246.04,1.0,0.0,6,2,Gold
CUST02212,Discount Sensitive,113,1,619.75,,0.0,2,0,Gold
CUST02213,Regular Customers,104,3,1948.1499999999999,2.0,0.3333333333333333,2,1,Silver
CUST02214,High Value But Unhappy,274,6,5751.179999999999,3.0,0.3333333333333333,3,1,Gold
CUST02215,Regular Customers,54,2,1522.96,1.0,0.0,9,0,Silver
CUST02216,Discount Sensitive,151,3,2218.09,2.0,0.3333333333333333,4,1,Silver
CUST02217,Loyal Customers,17,4,3110.29,,0.0,12,2,
CUST02218,Discount Sensitive,34,6,4259.38,1.0,0.16666666666666666,2,2,
CUST02219,Regular Customers,100,1,484.4,,0.0,4,1,
CUST02220,Regular Customers,53,2,765.9,,0.0,7,0,Silver
CUST02221,Discount Sensitive,95,1,682.97,,0.0,1,1,Gold
CUST02222,Regular Customers,153,1,836.55,1.0,1.0,7,0,Silver
CUST02223,Regular Customers,46,3,1690.5500000000002,,0.0,19,1,Gold
CUST02224,Dormant Customers,258,3,1603.7,1.0,0.0,0,3,
CUST02225,Discount Sensitive,21,7,2816.32,2.0,0.2857142857142857,3,0,Silver
CUST02226,High Value But Unhappy,30,12,9508.01,3.0,0.08333333333333333,5,0,Gold
CUST02227,Discount Sensitive,89,4,2320.84,1.0,0.0,4,0,
CUST02228,Discount Sensitive,148,3,2870.67,2.0,0.6666666666666666,4,0,Silver
CUST02229,Loyal Customers,29,7,5992.74,1.0,0.0,9,1,Silver
CUST02230,Regular Customers,85,1,388.37,,0.0,1,0,
CUST02231,Loyal Customers,17,5,2862.12,,0.0,10,0,Silver
CUST02232,Discount Sensitive,17,3,1414.77,,0.3333333333333333,5,0,Silver
CUST02233,Discount Sensitive,45,2,1686.71,,0.0,4,0,
CUST02234,Dormant Customers,230,1,880.11,1.0,0.0,5,0,Gold
CUST02235,Discount Sensitive,113,1,221.66,,0.0,1,0,
CUST02236,Dormant Customers,206,2,1413.8899999999999,,0.0,1,0,
CUST02237,High Value But Unhappy,35,7,5050.48,1.0,0.2857142857142857,10,2,Gold
CUST02238,High Value But Unhappy,118,10,6304.62,3.0,0.2,2,0,Gold
CUST02239,Regular Customers,106,1,576.85,,0.0,5,0,Silver
CUST02240,Regular Customers,12,2,2911.94,,0.0,6,0,
CUST02241,Champions,175,4,3532.06,,0.0,0,0,Gold
